term,Estimate,Std. Error,t value,CI_lower,CI_upper,type,threshold,level,header
as.factor(leftright)1,0.1416224723701838,0.008565948327963173,16.53319246718583,0.12483321364737598,0.15841173109299161,Non-Political News,10,(F) Gender: Female,(F) Gender
as.factor(leftright)1,0.1712516352728173,0.00908396533957333,18.85207933662822,0.15344706320725357,0.18905620733838105,Non-Political News,30,(F) Gender: Male,(F) Gender
as.factor(leftright)1,0.15076555182018098,0.008847364172784306,17.04073087484703,0.13342471804152373,0.16810638559883823,Non-Political News,30,(F) Gender: Female,(F) Gender
as.factor(leftright)1,0.18585408178025412,0.009563306979424932,19.434080928293074,0.16711000010058125,0.20459816345992698,Non-Political News,60,(F) Gender: Male,(F) Gender
as.factor(leftright)1,0.15811855136964278,0.009337832182574125,16.933111270163653,0.1398164002917975,0.17642070244748806,Non-Political News,60,(F) Gender: Female,(F) Gender
as.factor(leftright)1,0.20229312451939072,0.01069819261080985,18.90909351500984,0.1813246670022034,0.22326158203657803,Non-Political News,120,(F) Gender: Male,(F) Gender
as.factor(leftright)1,0.17781978756572975,0.010500773671214705,16.93397011814273,0.15723827117014894,0.19840130396131056,Non-Political News,120,(F) Gender: Female,(F) Gender
as.factor(leftright)1,0.2576183287640146,0.013489439638435562,19.097778385840485,0.23117902707268087,0.28405763045534826,Political News,3,(F) Gender: Male,(F) Gender
as.factor(leftright)1,0.21318117510820284,0.014165472222184354,15.049351815772345,0.1854168495527215,0.24094550066368417,Political News,3,(F) Gender: Female,(F) Gender
as.factor(leftright)1,0.2652479525477587,0.013810862337515833,19.205748784218855,0.23817866236622764,0.2923172427292897,Political News,10,(F) Gender: Male,(F) Gender
as.factor(leftright)1,0.21621268601731122,0.014622270175083201,14.786533378773449,0.18755303647414814,0.2448723355604743,Political News,10,(F) Gender: Female,(F) Gender
as.factor(leftright)1,0.29230667622295037,0.014889692442158443,19.631478444465234,0.2631228790363198,0.3214904734095809,Political News,30,(F) Gender: Male,(F) Gender
as.factor(leftright)1,0.24198125173856264,0.016002196080347517,15.121752697165274,0.2106169474210815,0.27334555605604377,Political News,30,(F) Gender: Female,(F) Gender
as.factor(leftright)1,0.31645565607613835,0.016200893579304886,19.533222320550305,0.2847019046607008,0.3482094074915759,Political News,60,(F) Gender: Male,(F) Gender
as.factor(leftright)1,0.24964109281794464,0.0180399719452071,13.83821957019561,0.21428274780533874,0.28499943783055054,Political News,60,(F) Gender: Female,(F) Gender
as.factor(leftright)1,0.36415888821249265,0.01953125518407295,18.644930127657716,0.32587762805170967,0.40244014837327563,Political News,120,(F) Gender: Male,(F) Gender
as.factor(leftright)1,0.29537345490571737,0.02238619282815951,13.19444789799935,0.25149651696252473,0.33925039284891,Political News,120,(F) Gender: Female,(F) Gender
as.factor(leftright)1,0.15459178106479843,0.01854799933395134,8.33468765452372,0.1182377023702538,0.19094585975934306,Non-Political News,3,(G) Education: Low,(G) Education
as.factor(leftright)1,0.17247251295802266,0.009021788013138554,19.117331587358134,0.15478980845227108,0.19015521746377423,Non-Political News,3,(G) Education: High,(G) Education
as.factor(leftright)1,0.1666403628177089,0.018825626353826296,8.851783185627678,0.12974213516420935,0.20353859047120842,Non-Political News,10,(G) Education: Low,(G) Education
as.factor(leftright)1,0.17466763284109774,0.009148932572885078,19.091585980069915,0.15673572499824298,0.1925995406839525,Non-Political News,10,(G) Education: High,(G) Education
as.factor(leftright)1,0.17825273366427738,0.019465525239157122,9.157355451457414,0.14010030419552943,0.21640516313302532,Non-Political News,30,(G) Education: Low,(G) Education
as.factor(leftright)1,0.18352270450858063,0.009426910361453421,19.46795901009135,0.16504596020013193,0.20199944881702933,Non-Political News,30,(G) Education: High,(G) Education
as.factor(leftright)1,0.19023531832558116,0.020606129348425116,9.231977297090996,0.14984730480266795,0.23062333184849437,Non-Political News,60,(G) Education: Low,(G) Education
as.factor(leftright)1,0.19481273282196024,0.009924179761419762,19.63010923878007,0.1753613404895775,0.21426412515434298,Non-Political News,60,(G) Education: High,(G) Education
as.factor(leftright)1,0.21971688196861694,0.023197475977373632,9.471585709709302,0.17424982905296463,0.2651839348842693,Non-Political News,120,(G) Education: Low,(G) Education
as.factor(leftright)1,0.21483948022822907,0.011093067517755004,19.367003751159707,0.19309706789342926,0.2365818925630289,Non-Political News,120,(G) Education: High,(G) Education
as.factor(leftright)1,0.22201530775080602,0.030179074657880913,7.356597585169143,0.16286432142135943,0.2811662940802526,Political News,3,(G) Education: Low,(G) Education
as.factor(leftright)1,0.2655420355558581,0.014326556938756861,18.534951327872893,0.23746198395589463,0.29362208715582155,Political News,3,(G) Education: High,(G) Education
as.factor(leftright)1,0.2238408079471686,0.030985803339686365,7.223979494521451,0.16310863340138332,0.2845729824929539,Political News,10,(G) Education: Low,(G) Education
as.factor(leftright)1,0.27252785599876117,0.014724103543951558,18.50896084676826,0.2436686130526161,0.30138709894490623,Political News,10,(G) Education: High,(G) Education
as.factor(leftright)1,0.2657120720240297,0.033444616834087185,7.944838278225168,0.2001606230292188,0.3312635210188406,Political News,30,(G) Education: Low,(G) Education
as.factor(leftright)1,0.2971687899761722,0.015997533520799644,18.57591294244202,0.2658136242754049,0.3285239556769395,Political News,30,(G) Education: High,(G) Education
as.factor(leftright)1,0.2938222844056317,0.03676516960602167,7.99186533216774,0.2217625519778292,0.36588201683343413,Political News,60,(G) Education: Low,(G) Education
as.factor(leftright)1,0.3131113534759119,0.01775863661088964,17.63149730108849,0.2783044257185682,0.3479182812332556,Political News,60,(G) Education: High,(G) Education
as.factor(leftright)1,0.33536974590847324,0.04492196356824842,7.465607450550493,0.24732269731470632,0.4234167945022401,Political News,120,(G) Education: Low,(G) Education
as.factor(leftright)1,0.3639920272178591,0.02158055390590688,16.8666675009778,0.32169414156228165,0.4062899128734366,Political News,120,(G) Education: High,(G) Education
